country_key,country,region_key,region,year,month_number,month,weekdays,public_holidays_on_weekdays,business_days
nz,New Zealand,wtc,Westland,2026,3,March,22,0,22
nz,New Zealand,wtc,Westland,2026,4,April,22,3,19
nz,New Zealand,wtc,Westland,2026,5,May,21,0,21
nz,New Zealand,wtc,Westland,2026,6,June,22,1,21
nz,New Zealand,wtc,Westland,2026,7,July,23,1,22
nz,New Zealand,wtc,Westland,2026,8,August,21,0,21
nz,New Zealand,wtc,Westland,2026,9,September,22,0,22
nz,New Zealand,wtc,Westland,2026,10,October,22,1,21
nz,New Zealand,wtc,Westland,2026,11,November,21,1,20
nz,New Zealand,wtc,Westland,2026,12,December,23,2,21
sg,Singapore,national,National holidays,2026,1,January,22,1,21
sg,Singapore,national,National holidays,2026,2,February,20,2,18
sg,Singapore,national,National holidays,2026,3,March,22,0,22
sg,Singapore,national,National holidays,2026,4,April,22,1,21
sg,Singapore,national,National holidays,2026,5,May,21,2,19
sg,Singapore,national,National holidays,2026,6,June,22,1,21
sg,Singapore,national,National holidays,2026,7,July,23,0,23
sg,Singapore,national,National holidays,2026,8,August,21,1,20
sg,Singapore,national,National holidays,2026,9,September,22,0,22
sg,Singapore,national,National holidays,2026,10,October,22,0,22
sg,Singapore,national,National holidays,2026,11,November,21,1,20
sg,Singapore,national,National holidays,2026,12,December,23,1,22
nl,Netherlands,national,National holidays,2026,1,January,22,1,21
nl,Netherlands,national,National holidays,2026,2,February,20,0,20
nl,Netherlands,national,National holidays,2026,3,March,22,0,22
nl,Netherlands,national,National holidays,2026,4,April,22,3,19
nl,Netherlands,national,National holidays,2026,5,May,21,3,18
nl,Netherlands,national,National holidays,2026,6,June,22,0,22
nl,Netherlands,national,National holidays,2026,7,July,23,0,23
nl,Netherlands,national,National holidays,2026,8,August,21,0,21
nl,Netherlands,national,National holidays,2026,9,September,22,0,22
nl,Netherlands,national,National holidays,2026,10,October,22,0,22
nl,Netherlands,national,National holidays,2026,11,November,21,0,21
nl,Netherlands,national,National holidays,2026,12,December,23,1,22
